time_ms,uio_in_0,analog_0,analog_1,analog_2
1.855982899999999991e-01,1.500000000000000000e+00,7.591924110000000114e-01,3.458281289999999841e-01,2.768387610000000200e-06
1.865982900000000000e-01,1.500000000000000000e+00,7.592169659999999931e-01,3.455876560000000208e-01,2.768387610000000200e-06
1.875982900000000009e-01,1.500000000000000000e+00,7.592411570000000554e-01,3.453514080000000264e-01,2.768387610000000200e-06
1.885982900000000018e-01,1.500000000000000000e+00,7.592649830000000044e-01,3.451193610000000134e-01,2.768387610000000200e-06
1.895982900000000027e-01,1.500000000000000000e+00,7.592884439999999513e-01,3.448914920000000217e-01,2.768387610000000200e-06
1.905982900000000035e-01,1.500000000000000000e+00,7.593115379999999526e-01,3.446677790000000074e-01,2.768387610000000200e-06
1.915982900000000044e-01,1.500000000000000000e+00,7.593342640000000365e-01,3.444481979999999832e-01,2.768387610000000200e-06
1.925982900000000053e-01,1.500000000000000000e+00,7.593566210000000094e-01,3.442327290000000151e-01,2.768387610000000200e-06
1.935982899999999785e-01,1.500000000000000000e+00,7.593786099999999539e-01,3.440213500000000035e-01,2.768387610000000200e-06
1.945982899999999793e-01,1.500000000000000000e+00,7.594002279999999550e-01,3.438140399999999874e-01,2.768387610000000200e-06
1.955982900000000080e-01,1.500000000000000000e+00,7.594214750000000125e-01,3.436107800000000045e-01,2.768387610000000200e-06
1.965982900000000089e-01,1.500000000000000000e+00,7.594423500000000438e-01,3.434115489999999826e-01,2.768387610000000200e-06
1.975982900000000098e-01,1.500000000000000000e+00,7.594628519999999661e-01,3.432163280000000150e-01,2.768387610000000200e-06
1.985982900000000106e-01,1.500000000000000000e+00,7.594829810000000014e-01,3.430250979999999728e-01,2.768387610000000200e-06
1.995982900000000115e-01,1.500000000000000000e+00,7.595027349999999844e-01,3.428378420000000038e-01,2.768387610000000200e-06
2.005982900000000124e-01,1.500000000000000000e+00,7.595221140000000259e-01,3.426545400000000074e-01,2.768387610000000200e-06
2.015982899999999856e-01,1.500000000000000000e+00,7.595411180000000151e-01,3.424751770000000195e-01,2.768387610000000200e-06
2.025982899999999864e-01,1.500000000000000000e+00,7.595597440000000367e-01,3.422997340000000221e-01,2.768387610000000200e-06
2.035982899999999873e-01,1.500000000000000000e+00,7.595779929999999514e-01,3.421281959999999955e-01,2.768387610000000200e-06
2.045982899999999882e-01,1.500000000000000000e+00,7.595958640000000095e-01,3.419605459999999764e-01,2.768387610000000200e-06
2.055982900000000169e-01,1.500000000000000000e+00,7.596133569999999890e-01,3.417967679999999731e-01,2.768387610000000200e-06
2.065982900000000178e-01,1.500000000000000000e+00,7.596304689999999749e-01,3.416368479999999930e-01,2.768387610000000200e-06
2.075982900000000186e-01,1.500000000000000000e+00,7.596472020000000214e-01,3.414807699999999890e-01,2.768387610000000200e-06
2.085982899999999918e-01,1.500000000000000000e+00,7.596635539999999631e-01,3.413285189999999969e-01,2.768387610000000200e-06
2.095982899999999927e-01,1.500000000000000000e+00,7.596795240000000504e-01,3.411800830000000229e-01,2.768387610000000200e-06
2.105982899999999935e-01,1.500000000000000000e+00,7.596951119999999502e-01,3.410354469999999916e-01,2.768387610000000200e-06
2.115982899999999944e-01,1.500000000000000000e+00,7.597103170000000238e-01,3.408945979999999931e-01,2.768387610000000200e-06
2.125982899999999953e-01,1.500000000000000000e+00,7.597251390000000493e-01,3.407575239999999783e-01,2.768387610000000200e-06
2.135982899999999962e-01,1.500000000000000000e+00,7.597395770000000548e-01,3.406242099999999828e-01,2.768387610000000200e-06
2.145982899999999971e-01,1.500000000000000000e+00,7.597536310000000404e-01,3.404946469999999836e-01,2.768387610000000200e-06
2.155982899999999980e-01,1.500000000000000000e+00,7.597672989999999515e-01,3.403688209999999881e-01,2.768387610000000200e-06
2.165982899999999989e-01,1.500000000000000000e+00,7.597805819999999821e-01,3.402467220000000014e-01,2.768387610000000200e-06
2.175982899999999998e-01,1.500000000000000000e+00,7.597934790000000493e-01,3.401283390000000018e-01,2.768387610000000200e-06
2.185982900000000007e-01,1.500000000000000000e+00,7.598059889999999594e-01,3.400136599999999953e-01,2.768387610000000200e-06
2.195982900000000015e-01,1.500000000000000000e+00,7.598181120000000455e-01,3.399026760000000147e-01,2.768387610000000200e-06
2.205982900000000024e-01,1.500000000000000000e+00,7.598298470000000027e-01,3.397953770000000095e-01,2.768387610000000200e-06
2.215982900000000033e-01,1.500000000000000000e+00,7.598411940000000531e-01,3.396917529999999852e-01,2.768387610000000200e-06
2.225982900000000042e-01,1.500000000000000000e+00,7.598521529999999746e-01,3.395917960000000013e-01,2.768387610000000200e-06
2.235982899999999773e-01,1.500000000000000000e+00,7.598627230000000177e-01,3.394954949999999805e-01,2.768387610000000200e-06
2.245982899999999782e-01,1.500000000000000000e+00,7.598729039999999602e-01,3.394028430000000096e-01,2.768387610000000200e-06
2.255982900000000069e-01,1.500000000000000000e+00,7.598826939999999697e-01,3.393138319999999819e-01,2.768387610000000200e-06
2.265982900000000078e-01,1.500000000000000000e+00,7.598920949999999896e-01,3.392284529999999854e-01,2.768387610000000200e-06
2.275982900000000086e-01,1.500000000000000000e+00,7.599011049999999656e-01,3.391467000000000231e-01,2.768387610000000200e-06
2.285982900000000095e-01,1.500000000000000000e+00,7.599097240000000086e-01,3.390685640000000167e-01,2.768387610000000200e-06
2.295982900000000104e-01,1.500000000000000000e+00,7.599179520000000077e-01,3.389940399999999965e-01,2.768387610000000200e-06
2.305982899999999836e-01,1.500000000000000000e+00,7.599257879999999910e-01,3.389231209999999939e-01,2.768387610000000200e-06
2.315982899999999844e-01,1.500000000000000000e+00,7.599332330000000413e-01,3.388557999999999848e-01,2.768387610000000200e-06
2.325982899999999853e-01,1.500000000000000000e+00,7.599402849999999932e-01,3.387920709999999724e-01,2.768387610000000200e-06
2.335982899999999862e-01,1.500000000000000000e+00,7.599469450000000403e-01,3.387319300000000144e-01,2.768387610000000200e-06
2.345982900000000149e-01,1.500000000000000000e+00,7.599532129999999608e-01,3.386753710000000028e-01,2.768387610000000200e-06
2.355982900000000158e-01,1.500000000000000000e+00,7.599590870000000331e-01,3.386223890000000236e-01,2.768387610000000200e-06
2.365982900000000166e-01,1.500000000000000000e+00,7.599645680000000070e-01,3.385729789999999961e-01,2.768387610000000200e-06
2.375982900000000175e-01,1.500000000000000000e+00,7.599696559999999934e-01,3.385271369999999780e-01,2.768387610000000200e-06
2.385982899999999907e-01,1.500000000000000000e+00,7.599743500000000207e-01,3.384848599999999985e-01,2.768387610000000200e-06
2.395982899999999916e-01,1.500000000000000000e+00,7.599786509999999495e-01,3.384461429999999771e-01,2.768387610000000200e-06
2.405982899999999924e-01,1.500000000000000000e+00,7.599825569999999475e-01,3.384109829999999985e-01,2.768387610000000200e-06
2.415982899999999933e-01,1.500000000000000000e+00,7.599860699999999580e-01,3.383793780000000084e-01,2.768387610000000200e-06
2.425982899999999942e-01,1.500000000000000000e+00,7.599891880000000377e-01,3.383513240000000089e-01,2.768387610000000200e-06
2.435982899999999951e-01,1.500000000000000000e+00,7.599919120000000472e-01,3.383268190000000009e-01,2.768387610000000200e-06
2.445982899999999960e-01,1.500000000000000000e+00,7.599942410000000148e-01,3.383058609999999855e-01,2.768387610000000200e-06
2.455982899999999969e-01,1.500000000000000000e+00,7.599961760000000233e-01,3.382884480000000194e-01,2.768387610000000200e-06
2.465982899999999700e-01,1.500000000000000000e+00,7.599977159999999898e-01,3.382745779999999924e-01,2.768387610000000200e-06
2.475982899999999987e-01,1.500000000000000000e+00,7.599988610000000255e-01,3.382642519999999875e-01,2.768387610000000200e-06
2.485982899999999718e-01,1.500000000000000000e+00,7.599996119999999911e-01,3.382574660000000066e-01,2.768387610000000200e-06
2.495982900000000004e-01,1.500000000000000000e+00,7.599999680000000257e-01,3.382542219999999933e-01,2.768387610000000200e-06
2.505982900000000013e-01,1.500000000000000000e+00,7.599999290000000185e-01,3.382545180000000040e-01,2.768387610000000200e-06
2.515982900000000022e-01,1.500000000000000000e+00,7.599994960000000521e-01,3.382583559999999823e-01,2.768387610000000200e-06
2.525982900000000031e-01,1.500000000000000000e+00,7.599986669999999611e-01,3.382657339999999846e-01,2.768387610000000200e-06
2.535982900000000040e-01,1.500000000000000000e+00,7.599974440000000220e-01,3.382766529999999827e-01,2.768387610000000200e-06
2.545982900000000049e-01,1.500000000000000000e+00,7.599958270000000127e-01,3.382911160000000028e-01,2.768387610000000200e-06
2.555982900000000058e-01,1.500000000000000000e+00,7.599938139999999898e-01,3.383091220000000177e-01,2.768387610000000200e-06
2.565982900000000066e-01,1.500000000000000000e+00,7.599914070000000077e-01,3.383306739999999979e-01,2.768387610000000200e-06
2.575982899999999520e-01,1.500000000000000000e+00,7.599886059999999555e-01,3.383557719999999991e-01,2.768387610000000200e-06
2.585982900000000084e-01,1.500000000000000000e+00,7.599854099999999724e-01,3.383844200000000191e-01,2.768387610000000200e-06
2.595982900000000093e-01,1.500000000000000000e+00,7.599818200000000301e-01,3.384166200000000013e-01,2.768387610000000200e-06
2.605982900000000102e-01,1.500000000000000000e+00,7.599778360000000177e-01,3.384523750000000275e-01,2.768387610000000200e-06
2.615982900000000111e-01,1.500000000000000000e+00,7.599734580000000461e-01,3.384916869999999856e-01,2.768387610000000200e-06
2.625982900000000120e-01,1.500000000000000000e+00,7.599686869999999761e-01,3.385345599999999844e-01,2.768387610000000200e-06
2.635982900000000129e-01,1.500000000000000000e+00,7.599635219999999469e-01,3.385809980000000219e-01,2.768387610000000200e-06
2.645982899999999582e-01,1.500000000000000000e+00,7.599579629999999586e-01,3.386310040000000132e-01,2.768387610000000200e-06
2.655982900000000146e-01,1.500000000000000000e+00,7.599520119999999546e-01,3.386845840000000107e-01,2.768387610000000200e-06
2.665982899999999600e-01,1.500000000000000000e+00,7.599456669999999914e-01,3.387417409999999851e-01,2.768387610000000200e-06
2.675982900000000164e-01,1.500000000000000000e+00,7.599389300000000125e-01,3.388024800000000170e-01,2.768387610000000200e-06
2.685982900000000173e-01,1.500000000000000000e+00,7.599318000000000461e-01,3.388668080000000193e-01,2.768387610000000200e-06
2.695982900000000182e-01,1.500000000000000000e+00,7.599242790000000358e-01,3.389347289999999902e-01,2.768387610000000200e-06
2.705982900000000191e-01,1.500000000000000000e+00,7.599163650000000381e-01,3.390062489999999817e-01,2.768387610000000200e-06
2.715982899999999645e-01,1.500000000000000000e+00,7.599080609999999680e-01,3.390813750000000182e-01,2.768387610000000200e-06
2.725982900000000209e-01,1.500000000000000000e+00,7.598993649999999933e-01,3.391601120000000136e-01,2.768387610000000200e-06
2.735982899999999662e-01,1.500000000000000000e+00,7.598902779999999746e-01,3.392424689999999909e-01,2.768387610000000200e-06
2.745982900000000226e-01,1.500000000000000000e+00,7.598808000000000229e-01,3.393284520000000026e-01,2.768387610000000200e-06
2.755982899999999680e-01,1.500000000000000000e+00,7.598709329999999706e-01,3.394180689999999889e-01,2.768387610000000200e-06
2.765982900000000244e-01,1.500000000000000000e+00,7.598606759999999571e-01,3.395113269999999739e-01,2.768387610000000200e-06
2.775982899999999698e-01,1.500000000000000000e+00,7.598500299999999541e-01,3.396082349999999805e-01,2.768387610000000200e-06
2.785982899999999707e-01,1.500000000000000000e+00,7.598389939999999898e-01,3.397088010000000047e-01,2.768387610000000200e-06
2.795982900000000271e-01,1.500000000000000000e+00,7.598275709999999794e-01,3.398130340000000138e-01,2.768387610000000200e-06
2.805982899999999725e-01,1.500000000000000000e+00,7.598157589999999795e-01,3.399209440000000026e-01,2.768387610000000200e-06
2.815982900000000289e-01,1.500000000000000000e+00,7.598035600000000445e-01,3.400325399999999942e-01,2.768387610000000200e-06
2.825982899999999742e-01,1.500000000000000000e+00,7.597909739999999523e-01,3.401478319999999833e-01,2.768387610000000200e-06
2.835982900000000306e-01,1.500000000000000000e+00,7.597780010000000361e-01,3.402668300000000201e-01,2.768387610000000200e-06
2.845982899999999760e-01,1.500000000000000000e+00,7.597646430000000173e-01,3.403895450000000156e-01,2.768387610000000200e-06
2.855982900000000324e-01,1.500000000000000000e+00,7.597508979999999523e-01,3.405159879999999917e-01,2.768387610000000200e-06
2.865982899999999778e-01,1.500000000000000000e+00,7.597367689999999785e-01,3.406461700000000259e-01,2.768387610000000200e-06
2.875982899999999787e-01,1.500000000000000000e+00,7.597222559999999847e-01,3.407801039999999726e-01,2.768387610000000200e-06
2.885982900000000351e-01,1.500000000000000000e+00,7.597073579999999993e-01,3.409177999999999931e-01,2.768387610000000200e-06
2.895982899999999804e-01,1.500000000000000000e+00,7.596920780000000484e-01,3.410592729999999961e-01,2.768387610000000200e-06
2.905982900000000368e-01,1.500000000000000000e+00,7.596764150000000493e-01,3.412045340000000038e-01,2.768387610000000200e-06
2.915982899999999822e-01,1.500000000000000000e+00,7.596603690000000020e-01,3.413535970000000086e-01,2.768387610000000200e-06
2.925982900000000386e-01,1.500000000000000000e+00,7.596439430000000437e-01,3.415064760000000033e-01,2.768387610000000200e-06
2.935982899999999840e-01,1.500000000000000000e+00,7.596271350000000089e-01,3.416631840000000087e-01,2.768387610000000200e-06
2.945982899999999849e-01,1.500000000000000000e+00,7.596099480000000348e-01,3.418237370000000164e-01,2.768387610000000200e-06
2.955982899999999858e-01,1.500000000000000000e+00,7.595923810000000387e-01,3.419881479999999918e-01,2.768387610000000200e-06
2.965982899999999867e-01,1.500000000000000000e+00,7.595744359999999640e-01,3.421564349999999810e-01,2.768387610000000200e-06
2.975982900000000431e-01,1.500000000000000000e+00,7.595561119999999500e-01,3.423286110000000049e-01,2.768387610000000200e-06
2.985982899999999884e-01,1.500000000000000000e+00,7.595374120000000229e-01,3.425046939999999984e-01,2.768387610000000200e-06
2.995982900000000448e-01,1.500000000000000000e+00,7.595183349999999889e-01,3.426846989999999815e-01,2.768387610000000200e-06
3.005982899999999902e-01,1.500000000000000000e+00,7.594988820000000418e-01,3.428686450000000274e-01,2.768387610000000200e-06
3.015982899999999911e-01,1.500000000000000000e+00,7.594790540000000423e-01,3.430565480000000167e-01,2.768387610000000200e-06
3.025982899999999920e-01,1.500000000000000000e+00,7.594588509999999903e-01,3.432484259999999954e-01,2.768387610000000200e-06
3.035982899999999929e-01,1.500000000000000000e+00,7.594382760000000232e-01,3.434442979999999812e-01,2.768387610000000200e-06
3.045982899999999938e-01,1.500000000000000000e+00,7.594173279999999471e-01,3.436441820000000202e-01,2.768387610000000200e-06
3.055982899999999947e-01,1.500000000000000000e+00,7.593960079999999557e-01,3.438480990000000181e-01,2.768387610000000200e-06
3.065982899999999955e-01,1.500000000000000000e+00,7.593743170000000209e-01,3.440560670000000210e-01,2.768387610000000200e-06
3.075982899999999964e-01,1.500000000000000000e+00,7.593522560000000032e-01,3.442681060000000182e-01,2.768387610000000200e-06
3.085982899999999973e-01,1.500000000000000000e+00,7.593298250000000138e-01,3.444842390000000254e-01,2.768387610000000200e-06
3.095982899999999982e-01,1.500000000000000000e+00,7.593070269999999677e-01,3.447044850000000049e-01,2.768387610000000200e-06
3.105982899999999991e-01,1.500000000000000000e+00,7.592838610000000044e-01,3.449288669999999724e-01,2.768387610000000200e-06
3.115982900000000000e-01,1.500000000000000000e+00,7.592603279999999843e-01,3.451574070000000272e-01,2.768387610000000200e-06
3.125982900000000009e-01,1.500000000000000000e+00,7.592364299999999622e-01,3.453901280000000185e-01,2.768387610000000200e-06
