 time            v(vin)          v(vout)        
 4.74280000e-04  7.51609010e-01  4.82491365e-01 
 4.75280000e-04  7.51546966e-01  4.84410338e-01 
 4.76280000e-04  7.51484860e-01  4.86346779e-01 
 4.77280000e-04  7.51422696e-01  4.88300585e-01 
 4.78280000e-04  7.51360476e-01  4.90271648e-01 
 4.79280000e-04  7.51298202e-01  4.92259852e-01 
 4.80280000e-04  7.51235876e-01  4.94265075e-01 
 4.81280000e-04  7.51173502e-01  4.96287186e-01 
 4.82280000e-04  7.51111082e-01  4.98326049e-01 
 4.83280000e-04  7.51048617e-01  5.00381523e-01 
 4.84280000e-04  7.50986112e-01  5.02453458e-01 
 4.85280000e-04  7.50923567e-01  5.04541700e-01 
 4.86280000e-04  7.50860986e-01  5.06646090e-01 
 4.87280000e-04  7.50798371e-01  5.08766462e-01 
 4.88280000e-04  7.50735724e-01  5.10902644e-01 
 4.89280000e-04  7.50673048e-01  5.13054463e-01 
 4.90280000e-04  7.50610346e-01  5.15221736e-01 
 4.91280000e-04  7.50547620e-01  5.17404280e-01 
 4.92280000e-04  7.50484872e-01  5.19601905e-01 
 4.93280000e-04  7.50422105e-01  5.21814418e-01 
 4.94280000e-04  7.50359321e-01  5.24041621e-01 
 4.95280000e-04  7.50296523e-01  5.26283314e-01 
 4.96280000e-04  7.50233713e-01  5.28539292e-01 
 4.97280000e-04  7.50170894e-01  5.30809348e-01 
 4.98280000e-04  7.50108069e-01  5.33093270e-01 
 4.99280000e-04  7.50045239e-01  5.35390846e-01 
 5.00280000e-04  7.49982407e-01  5.37701858e-01 
 5.01280000e-04  7.49919576e-01  5.40026088e-01 
 5.02280000e-04  7.49856748e-01  5.42363313e-01 
 5.03280000e-04  7.49793926e-01  5.44713311e-01 
 5.04280000e-04  7.49731112e-01  5.47075856e-01 
 5.05280000e-04  7.49668309e-01  5.49450720e-01 
 5.06280000e-04  7.49605518e-01  5.51837672e-01 
 5.07280000e-04  7.49542744e-01  5.54236483e-01 
 5.08280000e-04  7.49479987e-01  5.56646919e-01 
 5.09280000e-04  7.49417251e-01  5.59068745e-01 
 5.10280000e-04  7.49354538e-01  5.61501726e-01 
 5.11280000e-04  7.49291850e-01  5.63945625e-01 
 5.12280000e-04  7.49229190e-01  5.66400203e-01 
 5.13280000e-04  7.49166561e-01  5.68865222e-01 
 5.14280000e-04  7.49103965e-01  5.71340440e-01 
 5.15280000e-04  7.49041403e-01  5.73825618e-01 
 5.16280000e-04  7.48978880e-01  5.76320511e-01 
 5.17280000e-04  7.48916397e-01  5.78824879e-01 
 5.18280000e-04  7.48853957e-01  5.81338476e-01 
 5.19280000e-04  7.48791563e-01  5.83861059e-01 
 5.20280000e-04  7.48729215e-01  5.86392382e-01 
 5.21280000e-04  7.48666918e-01  5.88932201e-01 
 5.22280000e-04  7.48604674e-01  5.91480268e-01 
 5.23280000e-04  7.48542485e-01  5.94036338e-01 
 5.24280000e-04  7.48480353e-01  5.96600163e-01 
 5.25280000e-04  7.48418281e-01  5.99171496e-01 
 5.26280000e-04  7.48356272e-01  6.01750090e-01 
 5.27280000e-04  7.48294328e-01  6.04335695e-01 
 5.28280000e-04  7.48232451e-01  6.06928063e-01 
 5.29280000e-04  7.48170644e-01  6.09526946e-01 
 5.30280000e-04  7.48108908e-01  6.12132094e-01 
 5.31280000e-04  7.48047248e-01  6.14743258e-01 
 5.32280000e-04  7.47985665e-01  6.17360189e-01 
 5.33280000e-04  7.47924161e-01  6.19982637e-01 
 5.34280000e-04  7.47862739e-01  6.22610352e-01 
 5.35280000e-04  7.47801402e-01  6.25243083e-01 
 5.36280000e-04  7.47740151e-01  6.27880581e-01 
 5.37280000e-04  7.47678990e-01  6.30522595e-01 
 5.38280000e-04  7.47617920e-01  6.33168875e-01 
 5.39280000e-04  7.47556944e-01  6.35819169e-01 
 5.40280000e-04  7.47496065e-01  6.38473228e-01 
 5.41280000e-04  7.47435284e-01  6.41130801e-01 
 5.42280000e-04  7.47374605e-01  6.43791637e-01 
 5.43280000e-04  7.47314030e-01  6.46455485e-01 
 5.44280000e-04  7.47253560e-01  6.49122095e-01 
 5.45280000e-04  7.47193199e-01  6.51791216e-01 
 5.46280000e-04  7.47132949e-01  6.54462596e-01 
 5.47280000e-04  7.47072811e-01  6.57135986e-01 
 5.48280000e-04  7.47012790e-01  6.59811136e-01 
 5.49280000e-04  7.46952886e-01  6.62487793e-01 
 5.50280000e-04  7.46893103e-01  6.65165709e-01 
 5.51280000e-04  7.46833442e-01  6.67844633e-01 
 5.52280000e-04  7.46773907e-01  6.70524315e-01 
 5.53280000e-04  7.46714498e-01  6.73204505e-01 
 5.54280000e-04  7.46655220e-01  6.75884954e-01 
 5.55280000e-04  7.46596073e-01  6.78565412e-01 
 5.56280000e-04  7.46537061e-01  6.81245630e-01 
 5.57280000e-04  7.46478186e-01  6.83925358e-01 
 5.58280000e-04  7.46419449e-01  6.86604350e-01 
 5.59280000e-04  7.46360854e-01  6.89282356e-01 
 5.60280000e-04  7.46302403e-01  6.91959128e-01 
 5.61280000e-04  7.46244097e-01  6.94634420e-01 
 5.62280000e-04  7.46185940e-01  6.97307984e-01 
 5.63280000e-04  7.46127934e-01  6.99979573e-01 
 5.64280000e-04  7.46070080e-01  7.02648942e-01 
 5.65280000e-04  7.46012381e-01  7.05315844e-01 
 5.66280000e-04  7.45954840e-01  7.07980036e-01 
 5.67280000e-04  7.45897459e-01  7.10641272e-01 
 5.68280000e-04  7.45840239e-01  7.13299309e-01 
 5.69280000e-04  7.45783184e-01  7.15953904e-01 
 5.70280000e-04  7.45726295e-01  7.18604813e-01 
 5.71280000e-04  7.45669575e-01  7.21251797e-01 
 5.72280000e-04  7.45613026e-01  7.23894613e-01 
 5.73280000e-04  7.45556650e-01  7.26533021e-01 
 5.74280000e-04  7.45500450e-01  7.29166783e-01 
 5.75280000e-04  7.45444427e-01  7.31795659e-01 
 5.76280000e-04  7.45388584e-01  7.34419413e-01 
 5.77280000e-04  7.45332923e-01  7.37037808e-01 
 5.78280000e-04  7.45277446e-01  7.39650609e-01 
 5.79280000e-04  7.45222156e-01  7.42257580e-01 
 5.80280000e-04  7.45167054e-01  7.44858490e-01 
 5.81280000e-04  7.45112143e-01  7.47453105e-01 
 5.82280000e-04  7.45057425e-01  7.50041195e-01 
 5.83280000e-04  7.45002902e-01  7.52622530e-01 
 5.84280000e-04  7.44948577e-01  7.55196882e-01 
 5.85280000e-04  7.44894451e-01  7.57764023e-01 
 5.86280000e-04  7.44840526e-01  7.60323728e-01 
 5.87280000e-04  7.44786805e-01  7.62875772e-01 
 5.88280000e-04  7.44733290e-01  7.65419933e-01 
 5.89280000e-04  7.44679983e-01  7.67955989e-01 
 5.90280000e-04  7.44626886e-01  7.70483721e-01 
 5.91280000e-04  7.44574001e-01  7.73002910e-01 
 5.92280000e-04  7.44521330e-01  7.75513340e-01 
 5.93280000e-04  7.44468876e-01  7.78014796e-01 
 5.94280000e-04  7.44416640e-01  7.80507064e-01 
 5.95280000e-04  7.44364624e-01  7.82989934e-01 
 5.96280000e-04  7.44312831e-01  7.85463197e-01 
 5.97280000e-04  7.44261262e-01  7.87926644e-01 
 5.98280000e-04  7.44209920e-01  7.90380070e-01 
 5.99280000e-04  7.44158807e-01  7.92823271e-01 
 6.00280000e-04  7.44107924e-01  7.95256046e-01 
 6.01280000e-04  7.44057273e-01  7.97678196e-01 
 6.02280000e-04  7.44006858e-01  8.00089522e-01 
 6.03280000e-04  7.43956678e-01  8.02489830e-01 
 6.04280000e-04  7.43906738e-01  8.04878926e-01 
 6.05280000e-04  7.43857038e-01  8.07256620e-01 
 6.06280000e-04  7.43807580e-01  8.09622724e-01 
 6.07280000e-04  7.43758367e-01  8.11977051e-01 
 6.08280000e-04  7.43709401e-01  8.14319417e-01 
 6.09280000e-04  7.43660682e-01  8.16649642e-01 
 6.10280000e-04  7.43612214e-01  8.18967725e-01 
 6.11280000e-04  7.43563999e-01  8.21272975e-01 
 6.12280000e-04  7.43516037e-01  8.23565942e-01 
 6.13280000e-04  7.43468331e-01  8.25845613e-01 
 6.14280000e-04  7.43420883e-01  8.28112461e-01 
 6.15280000e-04  7.43373695e-01  8.30366170e-01 
 6.16280000e-04  7.43326768e-01  8.32606539e-01 
 6.17280000e-04  7.43280105e-01  8.34833843e-01 
 6.18280000e-04  7.43233707e-01  8.37047140e-01 
 6.19280000e-04  7.43187577e-01  8.39246063e-01 
 6.20280000e-04  7.43141715e-01  8.41431431e-01 
 6.21280000e-04  7.43096124e-01  8.43603322e-01 
 6.22280000e-04  7.43050805e-01  8.45760482e-01 
 6.23280000e-04  7.43005761e-01  8.47903158e-01 
 6.24280000e-04  7.42960993e-01  8.50031294e-01 
 6.25280000e-04  7.42916503e-01  8.52144749e-01 
 6.26280000e-04  7.42872293e-01  8.54243387e-01 
 6.27280000e-04  7.42828363e-01  8.56327075e-01 
 6.28280000e-04  7.42784718e-01  8.58395686e-01 
 6.29280000e-04  7.42741356e-01  8.60449093e-01 
 6.30280000e-04  7.42698282e-01  8.62487174e-01 
 6.31280000e-04  7.42655496e-01  8.64509809e-01 
 6.32280000e-04  7.42612999e-01  8.66516883e-01 
 6.33280000e-04  7.42570794e-01  8.68508281e-01 
 6.34280000e-04  7.42528883e-01  8.70483895e-01 
 6.35280000e-04  7.42487267e-01  8.72443616e-01 
 6.36280000e-04  7.42445947e-01  8.74387341e-01 
 6.37280000e-04  7.42404925e-01  8.76314969e-01 
 6.38280000e-04  7.42364203e-01  8.78226403e-01 
 6.39280000e-04  7.42323783e-01  8.80121547e-01 
 6.40280000e-04  7.42283665e-01  8.82000311e-01 
 6.41280000e-04  7.42243853e-01  8.83862606e-01 
 6.42280000e-04  7.42204346e-01  8.85708346e-01 
 6.43280000e-04  7.42165147e-01  8.87537450e-01 
 6.44280000e-04  7.42126258e-01  8.89349839e-01 
 6.45280000e-04  7.42087679e-01  8.91145436e-01 
 6.46280000e-04  7.42049413e-01  8.92924168e-01 
 6.47280000e-04  7.42011461e-01  8.94685967e-01 
 6.48280000e-04  7.41973824e-01  8.96430764e-01 
 6.49280000e-04  7.41936504e-01  8.98158496e-01 
 6.50280000e-04  7.41899502e-01  8.99869102e-01 
 6.51280000e-04  7.41862820e-01  9.01562525e-01 
 6.52280000e-04  7.41826459e-01  9.03238709e-01 
 6.53280000e-04  7.41790421e-01  9.04897603e-01 
 6.54280000e-04  7.41754707e-01  9.06539156e-01 
 6.55280000e-04  7.41719318e-01  9.08163324e-01 
 6.56280000e-04  7.41684257e-01  9.09770062e-01 
 6.57280000e-04  7.41649524e-01  9.11359330e-01 
 6.58280000e-04  7.41615120e-01  9.12931089e-01 
 6.59280000e-04  7.41581047e-01  9.14485306e-01 
 6.60280000e-04  7.41547307e-01  9.16021946e-01 
 6.61280000e-04  7.41513901e-01  9.17540981e-01 
 6.62280000e-04  7.41480829e-01  9.19042383e-01 
 6.63280000e-04  7.41448094e-01  9.20526127e-01 
 6.64280000e-04  7.41415696e-01  9.21992192e-01 
 6.65280000e-04  7.41383638e-01  9.23440557e-01 
 6.66280000e-04  7.41351919e-01  9.24871205e-01 
 6.67280000e-04  7.41320542e-01  9.26284121e-01 
 6.68280000e-04  7.41289507e-01  9.27679292e-01 
 6.69280000e-04  7.41258817e-01  9.29056709e-01 
 6.70280000e-04  7.41228471e-01  9.30416363e-01 
 6.71280000e-04  7.41198472e-01  9.31758247e-01 
 6.72280000e-04  7.41168820e-01  9.33082360e-01 
 6.73280000e-04  7.41139517e-01  9.34387690e-01 
 6.74280000e-04  7.41110564e-01  9.35677142e-01 
 6.75280000e-04  7.41081962e-01  9.36948067e-01 
 6.76280000e-04  7.41053711e-01  9.38201079e-01 
 6.77280000e-04  7.41025814e-01  9.39436335e-01 
 6.78280000e-04  7.40998271e-01  9.40653840e-01 
 6.79280000e-04  7.40971084e-01  9.41853601e-01 
 6.80280000e-04  7.40944253e-01  9.43035628e-01 
 6.81280000e-04  7.40917779e-01  9.44199933e-01 
 6.82280000e-04  7.40891664e-01  9.45346530e-01 
 6.83280000e-04  7.40865909e-01  9.46475435e-01 
 6.84280000e-04  7.40840514e-01  9.47585811e-01 
 6.85280000e-04  7.40815481e-01  9.48680142e-01 
 6.86280000e-04  7.40790810e-01  9.49756191e-01 
 6.87280000e-04  7.40766503e-01  9.50814504e-01 
 6.88280000e-04  7.40742561e-01  9.51855227e-01 
 6.89280000e-04  7.40718984e-01  9.52878384e-01 
 6.90280000e-04  7.40695773e-01  9.53883995e-01 
 6.91280000e-04  7.40672930e-01  9.54871349e-01 
 6.92280000e-04  7.40650455e-01  9.55842595e-01 
 6.93280000e-04  7.40628349e-01  9.56795818e-01 
 6.94280000e-04  7.40606613e-01  9.57731496e-01 
 6.95280000e-04  7.40585247e-01  9.58649767e-01 
 6.96280000e-04  7.40564254e-01  9.59550658e-01 
 6.97280000e-04  7.40543633e-01  9.60434198e-01 
 6.98280000e-04  7.40523385e-01  9.61300414e-01 
 6.99280000e-04  7.40503512e-01  9.62149340e-01 
 7.00280000e-04  7.40484013e-01  9.62981005e-01 
 7.01280000e-04  7.40464890e-01  9.63794888e-01 
 7.02280000e-04  7.40446144e-01  9.64592621e-01 
 7.03280000e-04  7.40427774e-01  9.65372770e-01 
 7.04280000e-04  7.40409783e-01  9.66135710e-01 
 7.05280000e-04  7.40392170e-01  9.66881554e-01 
 7.06280000e-04  7.40374936e-01  9.67610336e-01 
 7.07280000e-04  7.40358083e-01  9.68322086e-01 
 7.08280000e-04  7.40341610e-01  9.69016835e-01 
 7.09280000e-04  7.40325518e-01  9.69694618e-01 
 7.10280000e-04  7.40309808e-01  9.70355467e-01 
 7.11280000e-04  7.40294481e-01  9.70999415e-01 
 7.12280000e-04  7.40279537e-01  9.71626495e-01 
 7.13280000e-04  7.40264977e-01  9.72236738e-01 
 7.14280000e-04  7.40250801e-01  9.72830176e-01 
 7.15280000e-04  7.40237010e-01  9.73406843e-01 
 7.16280000e-04  7.40223604e-01  9.73966768e-01 
 7.17280000e-04  7.40210584e-01  9.74509983e-01 
 7.18280000e-04  7.40197951e-01  9.75036518e-01 
 7.19280000e-04  7.40185705e-01  9.75546403e-01 
 7.20280000e-04  7.40173846e-01  9.76039668e-01 
 7.21280000e-04  7.40162375e-01  9.76516343e-01 
 7.22280000e-04  7.40151293e-01  9.76976454e-01 
 7.23280000e-04  7.40140599e-01  9.77420030e-01 
 7.24280000e-04  7.40130295e-01  9.77847098e-01 
 7.25280000e-04  7.40120380e-01  9.78257684e-01 
 7.26280000e-04  7.40110855e-01  9.78651814e-01 
 7.27280000e-04  7.40101721e-01  9.79029512e-01 
 7.28280000e-04  7.40092977e-01  9.79390804e-01 
 7.29280000e-04  7.40084624e-01  9.79735711e-01 
 7.30280000e-04  7.40076663e-01  9.80064257e-01 
 7.31280000e-04  7.40069094e-01  9.80376462e-01 
 7.32280000e-04  7.40061917e-01  9.80672348e-01 
 7.33280000e-04  7.40055132e-01  9.80951934e-01 
 7.34280000e-04  7.40048740e-01  9.81215239e-01 
 7.35280000e-04  7.40042740e-01  9.81462281e-01 
 7.36280000e-04  7.40037134e-01  9.81693076e-01 
 7.37280000e-04  7.40031921e-01  9.81907641e-01 
 7.38280000e-04  7.40027101e-01  9.82105989e-01 
 7.39280000e-04  7.40022675e-01  9.82288135e-01 
 7.40280000e-04  7.40018643e-01  9.82454092e-01 
 7.41280000e-04  7.40015006e-01  9.82603870e-01 
 7.42280000e-04  7.40011762e-01  9.82737481e-01 
 7.43280000e-04  7.40008913e-01  9.82854934e-01 
 7.44280000e-04  7.40006458e-01  9.82956237e-01 
 7.45280000e-04  7.40004397e-01  9.83041398e-01 
 7.46280000e-04  7.40002731e-01  9.83110422e-01 
 7.47280000e-04  7.40001460e-01  9.83163314e-01 
 7.48280000e-04  7.40000584e-01  9.83200079e-01 
 7.49280000e-04  7.40000102e-01  9.83220719e-01 
 7.50280000e-04  7.40000015e-01  9.83225236e-01 
 7.51280000e-04  7.40000323e-01  9.83213629e-01 
 7.52280000e-04  7.40001026e-01  9.83185899e-01 
 7.53280000e-04  7.40002124e-01  9.83142043e-01 
 7.54280000e-04  7.40003616e-01  9.83082059e-01 
 7.55280000e-04  7.40005502e-01  9.83005942e-01 
 7.56280000e-04  7.40007784e-01  9.82913687e-01 
 7.57280000e-04  7.40010460e-01  9.82805288e-01 
 7.58280000e-04  7.40013530e-01  9.82680737e-01 
 7.59280000e-04  7.40016994e-01  9.82540026e-01 
 7.60280000e-04  7.40020853e-01  9.82383144e-01 
 7.61280000e-04  7.40025105e-01  9.82210082e-01 
 7.62280000e-04  7.40029752e-01  9.82020827e-01 
 7.63280000e-04  7.40034792e-01  9.81815366e-01 
 7.64280000e-04  7.40040225e-01  9.81593686e-01 
 7.65280000e-04  7.40046051e-01  9.81355771e-01 
 7.66280000e-04  7.40052271e-01  9.81101605e-01 
 7.67280000e-04  7.40058883e-01  9.80831172e-01 
 7.68280000e-04  7.40065888e-01  9.80544453e-01 
 7.69280000e-04  7.40073285e-01  9.80241429e-01 
 7.70280000e-04  7.40081073e-01  9.79922081e-01 
 7.71280000e-04  7.40089254e-01  9.79586387e-01 
 7.72280000e-04  7.40097825e-01  9.79234202e-01 
 7.73280000e-04  7.40106788e-01  9.78865862e-01 
 7.74280000e-04  7.40116141e-01  9.78481014e-01 
 7.75280000e-04  7.40125884e-01  9.78079712e-01 
 7.76280000e-04  7.40136017e-01  9.77661948e-01 
 7.77280000e-04  7.40146540e-01  9.77227697e-01 
 7.78280000e-04  7.40157451e-01  9.76776931e-01 
 7.79280000e-04  7.40168751e-01  9.76309624e-01 
 7.80280000e-04  7.40180439e-01  9.75825747e-01 
 7.81280000e-04  7.40192515e-01  9.75325272e-01 
 7.82280000e-04  7.40204978e-01  9.74808170e-01 
 7.83280000e-04  7.40217828e-01  9.74274412e-01 
 7.84280000e-04  7.40231064e-01  9.73723967e-01 
 7.85280000e-04  7.40244685e-01  9.73156805e-01 
 7.86280000e-04  7.40258692e-01  9.72572894e-01 
 7.87280000e-04  7.40273083e-01  9.71972204e-01 
 7.88280000e-04  7.40287858e-01  9.71354703e-01 
 7.89280000e-04  7.40303017e-01  9.70720359e-01 
 7.90280000e-04  7.40318559e-01  9.70069139e-01 
 7.91280000e-04  7.40334482e-01  9.69401011e-01 
 7.92280000e-04  7.40350788e-01  9.68715942e-01 
 7.93280000e-04  7.40367474e-01  9.68013899e-01 
 7.94280000e-04  7.40384540e-01  9.67294851e-01 
 7.95280000e-04  7.40401986e-01  9.66558763e-01 
 7.96280000e-04  7.40419811e-01  9.65805603e-01 
 7.97280000e-04  7.40438014e-01  9.65035339e-01 
 7.98280000e-04  7.40456595e-01  9.64247937e-01 
 7.99280000e-04  7.40475553e-01  9.63443366e-01 
 8.00280000e-04  7.40494886e-01  9.62621592e-01 
 8.01280000e-04  7.40514595e-01  9.61782585e-01 
 8.02280000e-04  7.40534678e-01  9.60926313e-01 
 8.03280000e-04  7.40555135e-01  9.60052744e-01 
 8.04280000e-04  7.40575964e-01  9.59161848e-01 
 8.05280000e-04  7.40597166e-01  9.58252938e-01 
 8.06280000e-04  7.40618739e-01  9.57327879e-01 
 8.07280000e-04  7.40640683e-01  9.56384911e-01 
 8.08280000e-04  7.40662995e-01  9.55424405e-01 
 8.09280000e-04  7.40685677e-01  9.54446432e-01 
 8.10280000e-04  7.40708726e-01  9.53450217e-01 
 8.11280000e-04  7.40732142e-01  9.52437886e-01 
 8.12280000e-04  7.40755924e-01  9.51407446e-01 
 8.13280000e-04  7.40780070e-01  9.50358527e-01 
 8.14280000e-04  7.40804581e-01  9.49293523e-01 
 8.15280000e-04  7.40829455e-01  9.48210307e-01 
 8.16280000e-04  7.40854691e-01  9.47109340e-01 
 8.17280000e-04  7.40880288e-01  9.45990721e-01 
 8.18280000e-04  7.40906244e-01  9.44854432e-01 
 8.19280000e-04  7.40932560e-01  9.43700453e-01 
 8.20280000e-04  7.40959234e-01  9.42528769e-01 
 8.21280000e-04  7.40986265e-01  9.41339366e-01 
 8.22280000e-04  7.41013652e-01  9.40132233e-01 
 8.23280000e-04  7.41041393e-01  9.38907358e-01 
 8.24280000e-04  7.41069488e-01  9.37664733e-01 
 8.25280000e-04  7.41097936e-01  9.36404351e-01 
 8.26280000e-04  7.41126735e-01  9.35126207e-01 
 8.27280000e-04  7.41155884e-01  9.33830297e-01 
 8.28280000e-04  7.41185382e-01  9.32516621e-01 
 8.29280000e-04  7.41215229e-01  9.31185178e-01 
 8.30280000e-04  7.41245422e-01  9.29835971e-01 
 8.31280000e-04  7.41275961e-01  9.28469004e-01 
 8.32280000e-04  7.41306844e-01  9.27083225e-01 
 8.33280000e-04  7.41338071e-01  9.25681693e-01 
 8.34280000e-04  7.41369639e-01  9.24261643e-01 
 8.35280000e-04  7.41401549e-01  9.22823718e-01 
 8.36280000e-04  7.41433797e-01  9.21368094e-01 
 8.37280000e-04  7.41466384e-01  9.19894790e-01 
 8.38280000e-04  7.41499308e-01  9.18403822e-01 
 8.39280000e-04  7.41532567e-01  9.16895212e-01 
 8.40280000e-04  7.41566161e-01  9.15368985e-01 
 8.41280000e-04  7.41600087e-01  9.13825171e-01 
 8.42280000e-04  7.41634345e-01  9.12263799e-01 
 8.43280000e-04  7.41668934e-01  9.10684903e-01 
 8.44280000e-04  7.41703851e-01  9.09088520e-01 
 8.45280000e-04  7.41739096e-01  9.07474687e-01 
 8.46280000e-04  7.41774667e-01  9.05843447e-01 
 8.47280000e-04  7.41810562e-01  9.04194843e-01 
 8.48280000e-04  7.41846781e-01  9.02528924e-01 
 8.49280000e-04  7.41883322e-01  9.00845739e-01 
 8.50280000e-04  7.41920183e-01  8.99144235e-01 
 8.51280000e-04  7.41957364e-01  8.97427648e-01 
 8.52280000e-04  7.41994861e-01  8.95693149e-01 
 8.53280000e-04  7.42032675e-01  8.93941448e-01 
 8.54280000e-04  7.42070804e-01  8.92171700e-01 
 8.55280000e-04  7.42109245e-01  8.90387080e-01 
 8.56280000e-04  7.42147998e-01  8.88584833e-01 
 8.57280000e-04  7.42187061e-01  8.86765664e-01 
 8.58280000e-04  7.42226432e-01  8.84929818e-01 
 8.59280000e-04  7.42266110e-01  8.83077375e-01 
 8.60280000e-04  7.42306094e-01  8.81208413e-01 
 8.61280000e-04  7.42346381e-01  8.79323019e-01 
 8.62280000e-04  7.42386970e-01  8.77421280e-01 
 8.63280000e-04  7.42427860e-01  8.75502319e-01 
 8.64280000e-04  7.42469049e-01  8.73568069e-01 
 8.65280000e-04  7.42510535e-01  8.71618837e-01 
 8.66280000e-04  7.42552317e-01  8.69651886e-01 
 8.67280000e-04  7.42594393e-01  8.67669767e-01 
 8.68280000e-04  7.42636761e-01  8.65672047e-01 
 8.69280000e-04  7.42679420e-01  8.63659550e-01 
 8.70280000e-04  7.42722368e-01  8.61630762e-01 
 8.71280000e-04  7.42765603e-01  8.59586448e-01 
 8.72280000e-04  7.42809124e-01  8.57526074e-01 
 8.73280000e-04  7.42852929e-01  8.55451263e-01 
 8.74280000e-04  7.42897016e-01  8.53361539e-01 
 8.75280000e-04  7.42941383e-01  8.51256906e-01 
 8.76280000e-04  7.42986029e-01  8.49137503e-01 
 8.77280000e-04  7.43030952e-01  8.47003467e-01 
 8.78280000e-04  7.43076150e-01  8.44855566e-01 
 8.79280000e-04  7.43121621e-01  8.42692138e-01 
 8.80280000e-04  7.43167364e-01  8.40514962e-01 
 8.81280000e-04  7.43213377e-01  8.38323821e-01 
 8.82280000e-04  7.43259657e-01  8.36118768e-01 
 8.83280000e-04  7.43306204e-01  8.33899954e-01 
 8.84280000e-04  7.43353015e-01  8.31667539e-01 
 8.85280000e-04  7.43400088e-01  8.29421681e-01 
 8.86280000e-04  7.43447422e-01  8.27162542e-01 
 8.87280000e-04  7.43495015e-01  8.24890286e-01 
 8.88280000e-04  7.43542864e-01  8.22605080e-01 
 8.89280000e-04  7.43590968e-01  8.20307092e-01 
 8.90280000e-04  7.43639326e-01  8.17996495e-01 
 8.91280000e-04  7.43687934e-01  8.15673463e-01 
 8.92280000e-04  7.43736792e-01  8.13338174e-01 
 8.93280000e-04  7.43785896e-01  8.10990808e-01 
 8.94280000e-04  7.43835247e-01  8.08631545e-01 
 8.95280000e-04  7.43884840e-01  8.06260571e-01 
 8.96280000e-04  7.43934675e-01  8.03878072e-01 
 8.97280000e-04  7.43984749e-01  8.01484239e-01 
 8.98280000e-04  7.44035061e-01  7.99079261e-01 
 8.99280000e-04  7.44085609e-01  7.96663333e-01 
 9.00280000e-04  7.44136390e-01  7.94236652e-01 
 9.01280000e-04  7.44187402e-01  7.91799414e-01 
 9.02280000e-04  7.44238644e-01  7.89351820e-01 
 9.03280000e-04  7.44290113e-01  7.86894072e-01 
 9.04280000e-04  7.44341808e-01  7.84426376e-01 
 9.05280000e-04  7.44393726e-01  7.81948936e-01 
 9.06280000e-04  7.44445865e-01  7.79461961e-01 
 9.07280000e-04  7.44498224e-01  7.76965661e-01 
 9.08280000e-04  7.44550800e-01  7.74460249e-01 
 9.09280000e-04  7.44603591e-01  7.71945937e-01 
 9.10280000e-04  7.44656595e-01  7.69422941e-01 
